Unnamed: 0,video_url,timestamp,text,transcript,combined_text,classification,scores
2074,https://www.tiktok.com/@tok.about.boston/video/7118106196946537770,1657313250,Gun control in Massachusetts. #massachusetts #boston #bostontiktok #guncontrol,I can't believe I'm saying this but if America wants a solution to the gun problems they should look to Massachusetts Massachusetts has consistently the lowest gun death rates in America and a crazy thing is 75% of all the guns recover from these incidents were purchased New Hampshire and Maine the critical difference here is that Massachusetts treats our ability to own a gun much like the ability to own and operate a car with license and registration requirements now just a few miles north in New Hampshire you can go straight into a store pass a computerized background check and within minutes you can walk out of the store with a gun and a scary part is you can actually privately sell your gun to someone else and not be required to perform a background check at all since there's no registration is required just really no way to track who's got the gun now that's not to say that folks in Massachusetts,Gun control in Massachusetts. #massachusetts #boston #bostontiktok #guncontrol I can't believe I'm saying this but if America wants a solution to the gun problems they should look to Massachusetts Massachusetts has consistently the lowest gun death rates in America and a crazy thing is 75% of all the guns recover from these incidents were purchased New Hampshire and Maine the critical difference here is that Massachusetts treats our ability to own a gun much like the ability to own and operate a car with license and registration requirements now just a few miles north in New Hampshire you can go straight into a store pass a computerized background check and within minutes you can walk out of the store with a gun and a scary part is you can actually privately sell your gun to someone else and not be required to perform a background check at all since there's no registration is required just really no way to track who's got the gun now that's not to say that folks in Massachusetts,in favor of gun regulation,"[0.004237874876707792, 0.9806087613105774, 0.015153386630117893]"
2075,https://www.tiktok.com/@johnstone.gregory/video/7219425961450671403,1680903599,The Divided States #2023update #2023news #guncontrol #politics,what is America doing I'm calling them land of the free home of the brave home of the Star-Spangled assault rifle wait there's two Americas we try not to talk about the other one yet here I am bitch you really are the divided states of embarrassment because he's a bigger snowflake who is responsible for explaining the two Tennessee house Democrats over a peaceful gun protest that would be democracy killer over there and don't break the rules and I won't why didn't you spell the white lady I'm sorry this phone's not working without a permit again himself with military grade assault weapons this would be a safer nation and I'm pretty sure I know but who blocked the bill in Idaho that would have made tampons free and schools shouldn't be in schools open experiment as you call it it's not working,The Divided States #2023update #2023news #guncontrol #politics what is America doing I'm calling them land of the free home of the brave home of the Star-Spangled assault rifle wait there's two Americas we try not to talk about the other one yet here I am bitch you really are the divided states of embarrassment because he's a bigger snowflake who is responsible for explaining the two Tennessee house Democrats over a peaceful gun protest that would be democracy killer over there and don't break the rules and I won't why didn't you spell the white lady I'm sorry this phone's not working without a permit again himself with military grade assault weapons this would be a safer nation and I'm pretty sure I know but who blocked the bill in Idaho that would have made tampons free and schools shouldn't be in schools open experiment as you call it it's not working,opposed to gun regulation,"[0.923061192035675, 0.011802775785326958, 0.06513607501983643]"
2076,https://www.tiktok.com/@america_is_the_bad.place/video/7215345683040144646,1679953586,"American exceptionalism. Sorry, this is a hard watch #school #activeshooter #teaching #parenting #America #guncontrol  #americaisthebadplace #usa #ukvsusa #teachersoftiktok #teachers #europevsusa #trauma #motherhood #fatherhood #thisisthebadplace #uvalde #americanabroad #schoolshooting #everytowngunsafety #thegoodplace  #NoWayToPreventThisSaysOnlyNationWhereThisRegularlyHappens",do you think the amount of American school shootings on the news will just get to a point where we have to start doing active Trader Joe's in this country to make the kids feel safe no be unnecessary drama why do American children do them then because for American children it's necessary trauma,"American exceptionalism. Sorry, this is a hard watch #school #activeshooter #teaching #parenting #America #guncontrol  #americaisthebadplace #usa #ukvsusa #teachersoftiktok #teachers #europevsusa #trauma #motherhood #fatherhood #thisisthebadplace #uvalde #americanabroad #schoolshooting #everytowngunsafety #thegoodplace  #NoWayToPreventThisSaysOnlyNationWhereThisRegularlyHappens do you think the amount of American school shootings on the news will just get to a point where we have to start doing active Trader Joe's in this country to make the kids feel safe no be unnecessary drama why do American children do them then because for American children it's necessary trauma",opposed to gun regulation,"[0.5803532600402832, 0.08505693078041077, 0.33458977937698364]"
2077,https://www.tiktok.com/@danisha.carter/video/7106131251152669994,1654525115,"i am not in favor of disarming citizens, but um.. the math ain’t mathing. #uvalde #goodguywithgun #secondamendment #guncontrol",my issue with the good guy with a gun argument or the we need guns to protect ourselves from the government isn't that it's wrong but that nobody needs it all summer of 2020 we watched police tear gas protesters who weren't committing any crimes shoot people who are out past curfew with rubber bullets as if that's not excessive force or sound on it or not but these are police officers moving through the streets of the Whittier neighborhood I did see this this is when the police preferred properties not close enough to a police station police are good guys with guns who is literally signed up for what their Harold is Heroes for do nothing as a mass shooter Massacre children nothing because they prevented people from going in and saving their own kids if we can't live by our slogans maybe we should pick new slogan if our theories aren't working in practice maybe we should think of some new theories,"i am not in favor of disarming citizens, but um.. the math ain’t mathing. #uvalde #goodguywithgun #secondamendment #guncontrol my issue with the good guy with a gun argument or the we need guns to protect ourselves from the government isn't that it's wrong but that nobody needs it all summer of 2020 we watched police tear gas protesters who weren't committing any crimes shoot people who are out past curfew with rubber bullets as if that's not excessive force or sound on it or not but these are police officers moving through the streets of the Whittier neighborhood I did see this this is when the police preferred properties not close enough to a police station police are good guys with guns who is literally signed up for what their Harold is Heroes for do nothing as a mass shooter Massacre children nothing because they prevented people from going in and saving their own kids if we can't live by our slogans maybe we should pick new slogan if our theories aren't working in practice maybe we should think of some new theories",opposed to gun regulation,"[0.8473987579345703, 0.018397463485598564, 0.1342037469148636]"
2078,https://www.tiktok.com/@kailaslynn/video/6860567415277849861,1597350332,#humanrights #lqbtq #blmmovement #womanpower #guncontrol #border #dumptrump2020 ￼#democrat #liberal,Could not understand audio,#humanrights #lqbtq #blmmovement #womanpower #guncontrol #border #dumptrump2020 ￼#democrat #liberal Could not understand audio,in favor of gun regulation,"[0.0851394534111023, 0.8767476677894592, 0.038112856447696686]"
2079,https://www.tiktok.com/@heddalettuceofficial/video/7102425892466494725,1653662394,I have an idea to ban #guns 💡 #joke #jokeoftheday #guncontrol #gop #republicanparty,Could not understand audio,I have an idea to ban #guns 💡 #joke #jokeoftheday #guncontrol #gop #republicanparty Could not understand audio,opposed to gun regulation,"[0.7471954822540283, 0.21788066625595093, 0.03492388874292374]"
2080,https://www.tiktok.com/@jacob.arthur/video/7116914252471946501,1657035730,Reply to @jacob.arthur  this video was the short version to this answer #history #ww2 #germany #guncontrol #deutschland,Request failed: recognition connection failed: [Errno 32] Broken pipe,Reply to @jacob.arthur  this video was the short version to this answer #history #ww2 #germany #guncontrol #deutschland Request failed: recognition connection failed: [Errno 32] Broken pipe,in favor of gun regulation,"[0.10541251301765442, 0.7547600865364075, 0.13982746005058289]"
2081,https://www.tiktok.com/@sunflower_sarah94/video/7215484877112659246,1679986061,#nashvilletennessee #massshootingsneedtostop #massshoooters #news #tragic #speakup #covenantschool #nashvilleshooting #saveourchilren #guncontrolsaveschildrenslives #guncontrol #nashvilltn #halliescruggs #audreyhale,Could not understand audio,#nashvilletennessee #massshootingsneedtostop #massshoooters #news #tragic #speakup #covenantschool #nashvilleshooting #saveourchilren #guncontrolsaveschildrenslives #guncontrol #nashvilltn #halliescruggs #audreyhale Could not understand audio,in favor of gun regulation,"[0.07119710743427277, 0.8388235569000244, 0.08997936546802521]"
2082,https://www.tiktok.com/@laughheals/video/7216836760750361899,1680300760,#jimjefferies #fypシ #comedy #comedyshow #guncontrol #2ndadmendment #issue,Request failed: recognition connection failed: [Errno 32] Broken pipe,#jimjefferies #fypシ #comedy #comedyshow #guncontrol #2ndadmendment #issue Request failed: recognition connection failed: [Errno 32] Broken pipe,opposed to gun regulation,"[0.7175297141075134, 0.22619052231311798, 0.056279756128787994]"
2083,https://www.tiktok.com/@ethanzacharymusic/video/7155369847092677931,1665989376,"#stitch with @kitarath Listen guys, I don’t like making political vids so much on this app. I wanted to just put my two cents, and I  am more than perfectly aware the US has all the issues in the world, and it’s the most crapitalist nation imaginable. But, there are levels to what we should be joked about, and given the shootings that have occured, these barbs in return are inherently privileged. #guncontrol #massshoootings #DidYouYawn",let's hope you don't get shot today maybe I'm just missing something here and stop me if I am but why is it that whenever Americans come at Brits about something as simple as eating beans on toast for breakfast the immediate and I mean the immediate initial initial response is to come at us about our children literally being killed on sight period literally genocide,"#stitch with @kitarath Listen guys, I don’t like making political vids so much on this app. I wanted to just put my two cents, and I  am more than perfectly aware the US has all the issues in the world, and it’s the most crapitalist nation imaginable. But, there are levels to what we should be joked about, and given the shootings that have occured, these barbs in return are inherently privileged. #guncontrol #massshoootings #DidYouYawn let's hope you don't get shot today maybe I'm just missing something here and stop me if I am but why is it that whenever Americans come at Brits about something as simple as eating beans on toast for breakfast the immediate and I mean the immediate initial initial response is to come at us about our children literally being killed on sight period literally genocide",opposed to gun regulation,"[0.4143751561641693, 0.19691944122314453, 0.38870537281036377]"
2084,https://www.tiktok.com/@tristansnell212/video/7216112150853471534,1680132051,"Why hasn’t the UK experienced school sh00tings in the past 27 years?  Well, it took the one Dunblane incident, the people went through massive protests and the parliament ended up passing a series of gûn contr0l laws.  #massshootings #guncontrol #news #tristansnell",there have been zero school shootings in the UK in the last 27 years why is that in March 1996 in dunblane Scotland the gunman killed 16 kids and a teacher yet there was a massive public outcry hundreds of thousands of people sign petitions they were protests and Parliament ended up passing a series of major gun control laws that tightly regulated the use of military-style weapons and police weapons all exempting weapons that are used primarily for hunting and Sport the result is that in the 27 years since there have been no school shootings in the UK and only one mass shooting in the US we have had 376 Mass school shootings just since 1999,"Why hasn’t the UK experienced school sh00tings in the past 27 years?  Well, it took the one Dunblane incident, the people went through massive protests and the parliament ended up passing a series of gûn contr0l laws.  #massshootings #guncontrol #news #tristansnell there have been zero school shootings in the UK in the last 27 years why is that in March 1996 in dunblane Scotland the gunman killed 16 kids and a teacher yet there was a massive public outcry hundreds of thousands of people sign petitions they were protests and Parliament ended up passing a series of major gun control laws that tightly regulated the use of military-style weapons and police weapons all exempting weapons that are used primarily for hunting and Sport the result is that in the 27 years since there have been no school shootings in the UK and only one mass shooting in the US we have had 376 Mass school shootings just since 1999",in favor of gun regulation,"[0.09550100564956665, 0.4690049886703491, 0.43549400568008423]"
2085,https://www.tiktok.com/@brutamerica/video/7122531903491706158,1658343690,“You are reiterating the points of a mass shooter.” David Hogg was kicked out of Congress after this interaction. #guncontrol #davidhogg #marchforourlives #news #fyp,Could not understand audio,“You are reiterating the points of a mass shooter.” David Hogg was kicked out of Congress after this interaction. #guncontrol #davidhogg #marchforourlives #news #fyp Could not understand audio,opposed to gun regulation,"[0.5789046287536621, 0.33468320965766907, 0.08641214668750763]"
2086,https://www.tiktok.com/@thewarriorphilosopher/video/7259627709565897990,1690263796,Replying to @backlashrc #guncontrol #gunlaws #backgroundchecks #safestorage #backgroundchecks #politics #2a #uspolitics #society #culture #socialmedia #progress #progressive #commonsensegunlaws #education #awareness #misinformation #propoganda #uvalde #uvaldetx #timothymcveigh #misinformation,Timothy McVeigh killed 168 people injured 680 using fertilizer much faster than they could have pulled the trigger another very popular arguments and supported the idea that if you restrict access to guns people just find other ways to carry out mass killings first of all it was two people as well which brings me to my next point when you talk about how he killed 160 people with a Bomb faster than they could have pulled the trigger you just talking about how long the explosion took because personally I would think that the eight months of planning preparing Gathering materials testing prototype bombs on the desert and then building the bomb would be relevant to that calculation I would also think it's relevant to talk about how small a portion of the population could actually build a working device like that all the time and money in the world like has it occurred to you on us soil happened 28 years ago and to get to the next deadliest bombing on us soil we're going all the way back to the 20s if it were easy it will be common Wednesday the reason is that it's really hard to build a working ball and it's even harder to do without getting caught with the Boston College or materials have barely any power in them even when you have an idea of what you're doing successful the beach 20066,Replying to @backlashrc #guncontrol #gunlaws #backgroundchecks #safestorage #backgroundchecks #politics #2a #uspolitics #society #culture #socialmedia #progress #progressive #commonsensegunlaws #education #awareness #misinformation #propoganda #uvalde #uvaldetx #timothymcveigh #misinformation Timothy McVeigh killed 168 people injured 680 using fertilizer much faster than they could have pulled the trigger another very popular arguments and supported the idea that if you restrict access to guns people just find other ways to carry out mass killings first of all it was two people as well which brings me to my next point when you talk about how he killed 160 people with a Bomb faster than they could have pulled the trigger you just talking about how long the explosion took because personally I would think that the eight months of planning preparing Gathering materials testing prototype bombs on the desert and then building the bomb would be relevant to that calculation I would also think it's relevant to talk about how small a portion of the population could actually build a working device like that all the time and money in the world like has it occurred to you on us soil happened 28 years ago and to get to the next deadliest bombing on us soil we're going all the way back to the 20s if it were easy it will be common Wednesday the reason is that it's really hard to build a working ball and it's even harder to do without getting caught with the Boston College or materials have barely any power in them even when you have an idea of what you're doing successful the beach 20066,opposed to gun regulation,"[0.8757990002632141, 0.04521340876817703, 0.07898762077093124]"
2087,https://www.tiktok.com/@jacob.arthur/video/7106158276936617222,1654531409,#NoWayToPreventThisSaysOnlyNationWhereThisRegularlyHappens #endgunviolence #guncontrol #usa #america #dday,"today is the 78th anniversary of D-Day and just out of curiosity I wanted to Compare the numbers of American deaths on that day with numbers of gun deaths in the US today a 2000 Allied soldiers died on June 6th 1944 among them about 2500 Americans soldiers in the largest amphibious Invasion ever in the deadliest war ever and in 2020 45,222 people died by guns in the US so that means the death toll on D-Day the chaotic Saving Private Ryan storming all the beach in Normandy and the chaotic Band of Brothers Invasion as well is equivalent to about 20 days of gun violence in America today so about three weeks and D-Day amount of people's lives and by gunshots these things shouldn't be even remotely and therefore we have more homicides with guns shooting stars","#NoWayToPreventThisSaysOnlyNationWhereThisRegularlyHappens #endgunviolence #guncontrol #usa #america #dday today is the 78th anniversary of D-Day and just out of curiosity I wanted to Compare the numbers of American deaths on that day with numbers of gun deaths in the US today a 2000 Allied soldiers died on June 6th 1944 among them about 2500 Americans soldiers in the largest amphibious Invasion ever in the deadliest war ever and in 2020 45,222 people died by guns in the US so that means the death toll on D-Day the chaotic Saving Private Ryan storming all the beach in Normandy and the chaotic Band of Brothers Invasion as well is equivalent to about 20 days of gun violence in America today so about three weeks and D-Day amount of people's lives and by gunshots these things shouldn't be even remotely and therefore we have more homicides with guns shooting stars",in favor of gun regulation,"[0.3600350320339203, 0.48222872614860535, 0.15773619711399078]"
2088,https://www.tiktok.com/@tombottelsen/video/7109521241744084266,1655314407,#guncontrol #protectchildren #peace,there's an argument out there that if you arm every citizen the be less shootings because the idea that an active shooter won't go into a place cuz everyone there will have a weapon and they'll fear for their own life and they'll change their mind that theory is dependent upon two things number one that an active shooter is capable of rational thought and number two and an active shooter Fierce for their own life and I don't think either of those things are true,#guncontrol #protectchildren #peace there's an argument out there that if you arm every citizen the be less shootings because the idea that an active shooter won't go into a place cuz everyone there will have a weapon and they'll fear for their own life and they'll change their mind that theory is dependent upon two things number one that an active shooter is capable of rational thought and number two and an active shooter Fierce for their own life and I don't think either of those things are true,in favor of gun regulation,"[0.10484056919813156, 0.7490395903587341, 0.14611981809139252]"
2089,https://www.tiktok.com/@jayfre85/video/7216851825301949739,1680304268,What are you going to do today to change tomorrow? #fypシ #guncontrol #covenantschool #nashville #sandyhookschool #sandyhookpromise,I'm here at the scene of Tomorrow shooting for a 15 year old will kill four children two adults and then turn the gun on himself when the shooting starts happening tomorrow first I'll probably just think it's firecrackers or a car backfiring or something he told some of us that his dad kept a gun in his closet and he always talked about using it on you know the people that boy him tomorrow probably say that I wish I told someone after the shooting we're going to feel pretty bad about him since the beginning of the school year and I'm now joined by the officers will be the First Responders tomorrow what additional details can you share with us well someone is expected to tell us after the shooting at the shooter has been posting on social media about doing this for weeks so how will you explain this to your daughter actually I won't get to explain it to her because she won't make it this is Christine of another song,What are you going to do today to change tomorrow? #fypシ #guncontrol #covenantschool #nashville #sandyhookschool #sandyhookpromise I'm here at the scene of Tomorrow shooting for a 15 year old will kill four children two adults and then turn the gun on himself when the shooting starts happening tomorrow first I'll probably just think it's firecrackers or a car backfiring or something he told some of us that his dad kept a gun in his closet and he always talked about using it on you know the people that boy him tomorrow probably say that I wish I told someone after the shooting we're going to feel pretty bad about him since the beginning of the school year and I'm now joined by the officers will be the First Responders tomorrow what additional details can you share with us well someone is expected to tell us after the shooting at the shooter has been posting on social media about doing this for weeks so how will you explain this to your daughter actually I won't get to explain it to her because she won't make it this is Christine of another song,in favor of gun regulation,"[0.22294281423091888, 0.6541536450386047, 0.1229034960269928]"
2090,https://www.tiktok.com/@beckduff/video/7217208693039844654,1680387357,#trumpindictment #feminist #lawyer #lawyersoftiktok #liberal #democrat #guncontrol #savethechildren #womensrights #abortion #healthcare #politics #probirth #prochoice #prolife #theocracy @georgiademocrat @aclu @infogeorgiahoused,Request failed: recognition connection failed: [Errno 32] Broken pipe,#trumpindictment #feminist #lawyer #lawyersoftiktok #liberal #democrat #guncontrol #savethechildren #womensrights #abortion #healthcare #politics #probirth #prochoice #prolife #theocracy @georgiademocrat @aclu @infogeorgiahoused Request failed: recognition connection failed: [Errno 32] Broken pipe,in favor of gun regulation,"[0.07195619493722916, 0.9034156799316406, 0.024628132581710815]"
2091,https://www.tiktok.com/@cheyennehuntca/video/7102461796937714986,1653670753,This is unacceptable. We look like savages. #politics #guncontrol #uvalde #democrat #liberal #nra #texas #political #fyp #foryou,look at what other countries are saying about the United States after the Uvalde Massacre the Chinese foreign Ministry called the US government hypocritical for attacking other countries on their human rights records while failing to do anything to protect children from indiscriminate violence at home world-renowned French newspaper Le Monde published an article titled America is killing itself as the Republican Party looks the other way even Pope Francis is saying that thoughts and prayers aren't enough and issued a statement demanding that the US take action to stop the indiscriminate trafficking of firearms this is the only so called developed Nation where events like these are allowed to happen over and over again and everyone else in the world is looking at us and wondering why,This is unacceptable. We look like savages. #politics #guncontrol #uvalde #democrat #liberal #nra #texas #political #fyp #foryou look at what other countries are saying about the United States after the Uvalde Massacre the Chinese foreign Ministry called the US government hypocritical for attacking other countries on their human rights records while failing to do anything to protect children from indiscriminate violence at home world-renowned French newspaper Le Monde published an article titled America is killing itself as the Republican Party looks the other way even Pope Francis is saying that thoughts and prayers aren't enough and issued a statement demanding that the US take action to stop the indiscriminate trafficking of firearms this is the only so called developed Nation where events like these are allowed to happen over and over again and everyone else in the world is looking at us and wondering why,opposed to gun regulation,"[0.542523205280304, 0.3690483272075653, 0.08842846751213074]"
2092,https://www.tiktok.com/@armedscholar/video/7226835366752292139,1682628736,ATF supperssor restriction arguements! #secondamendment #guncontrol #guns #rifle #firearm #gunlaw #lawyer #politics #conservative #ar15 #firearmseducation #firearmssafety #johnwick #johnwick4 #suppressor #silencer,now I know a lot of people in other states where they have suppressors where they use suppressors for self-defense they have it on their handgun at home or they have it on their are for their home defense weapon because they don't want to blow everybody's out now silence are suppressors whatever you want to call them doesn't mitigate noise at all like what the movies show but it would help a little bit for home defense for self-defense for whatever so people do use it for self-defense but agencies like the ATF are trying to say like no you don't need it for self-defense it's not use for self-defense people don't use it for self-defense and therefore we have the ability to restrict it,ATF supperssor restriction arguements! #secondamendment #guncontrol #guns #rifle #firearm #gunlaw #lawyer #politics #conservative #ar15 #firearmseducation #firearmssafety #johnwick #johnwick4 #suppressor #silencer now I know a lot of people in other states where they have suppressors where they use suppressors for self-defense they have it on their handgun at home or they have it on their are for their home defense weapon because they don't want to blow everybody's out now silence are suppressors whatever you want to call them doesn't mitigate noise at all like what the movies show but it would help a little bit for home defense for self-defense for whatever so people do use it for self-defense but agencies like the ATF are trying to say like no you don't need it for self-defense it's not use for self-defense people don't use it for self-defense and therefore we have the ability to restrict it,opposed to gun regulation,"[0.6066716909408569, 0.3293475806713104, 0.06398070603609085]"
2093,https://www.tiktok.com/@hehateme_/video/7038716477343583494,1638828889,#stitch with @elisse.01 where are the metal detectors? #fyp #fy #guncontrol #schoolsystem  #foryou #tiktok #viral #trending #oxfordhighschool,School shooters never are made up of overweight kids disabled kids that go to school in the inner city let's talk about it raise your hand if you went to school in a major city and had metal detectors public school it's a glass but you get it our schools have metal detectors and never had a school shooting but the beaches in The Burbs stay shooting each other which lets me know it's never been about gun control it's never been about that because if you really wanted some gun control you would put metal detectors in every single fucking school in this country but no no no no no no no you want to put them in the inner city schools with the poor white the blacks and the Browns attend now I can't wait to see a major drop in school shooting games since you don't want to do gun reform if you put fucking metal detectors in suburban school districts,#stitch with @elisse.01 where are the metal detectors? #fyp #fy #guncontrol #schoolsystem  #foryou #tiktok #viral #trending #oxfordhighschool School shooters never are made up of overweight kids disabled kids that go to school in the inner city let's talk about it raise your hand if you went to school in a major city and had metal detectors public school it's a glass but you get it our schools have metal detectors and never had a school shooting but the beaches in The Burbs stay shooting each other which lets me know it's never been about gun control it's never been about that because if you really wanted some gun control you would put metal detectors in every single fucking school in this country but no no no no no no no you want to put them in the inner city schools with the poor white the blacks and the Browns attend now I can't wait to see a major drop in school shooting games since you don't want to do gun reform if you put fucking metal detectors in suburban school districts,opposed to gun regulation,"[0.7459084391593933, 0.03936205431818962, 0.21472948789596558]"
2094,https://www.tiktok.com/@primemediaoutlet/video/7215802562547682603,1680059970,#icet #2amendment #gunlaws #gunculture #america #family #future #saveourkids #fypシ #guncontrol #proguns #nra #uvaldetx #nashvilletennessee #nashville #sandyhookelementaryschool,tell him why he's such a defender of the right to bear arms well I give up my gun when everybody else does that make sense nothing between you know I'm saying if somebody wants to kill people so when does the inevitable background noise so it's not going to change,#icet #2amendment #gunlaws #gunculture #america #family #future #saveourkids #fypシ #guncontrol #proguns #nra #uvaldetx #nashvilletennessee #nashville #sandyhookelementaryschool tell him why he's such a defender of the right to bear arms well I give up my gun when everybody else does that make sense nothing between you know I'm saying if somebody wants to kill people so when does the inevitable background noise so it's not going to change,opposed to gun regulation,"[0.44743725657463074, 0.31145042181015015, 0.24111227691173553]"
2095,https://www.tiktok.com/@thealphahustlers/video/7228284328508198187,1682966118,Aint no way! #thealphahustlers #piersmorgan #guncontrol #2a,surprise chocolate egg because they're deemed to be unsafe to Americans but you can buy an AR-15 rifle which is capable of firing up to 60 bullets a minute so I would say more but I'll accept your description let me ask you this why and it turns out that way in the United States OK Google,Aint no way! #thealphahustlers #piersmorgan #guncontrol #2a surprise chocolate egg because they're deemed to be unsafe to Americans but you can buy an AR-15 rifle which is capable of firing up to 60 bullets a minute so I would say more but I'll accept your description let me ask you this why and it turns out that way in the United States OK Google,opposed to gun regulation,"[0.7985419034957886, 0.1375683695077896, 0.06388969719409943]"
2096,https://www.tiktok.com/@marodriiquezzz/video/7230562188291755310,1683496460,#allenpremiumoutlets #allentx #allenshooting #prayforus #guncontrol #dobetter,do you forgive me for shaking I am a 20 year old pre-law major and manager for the Allen Outlets Premium Mall in Texas and yesterday what started out as a normal working day did not end as a normal working day and I was a first-hand witness to the system of the Texas government that has failed us it was an AR-15 which in Texas if you didn't know you do not need permit for you do not need registration for you do not need a waiting period for it and you are allowed to openly carry it and it is also a semi-automatic gun that is not need to be reloaded between shots yesterday I was at the hands of the lack of gun control which has left me traumatized forever and it was the shooter and others like him that left and the sad thing is my trauma dumpling information about the harsh reality of mass shootings that have become so prevalent today Society doesn't even matter not to news reporter not to politicians and and they want to act all hush hush by continuing to call situations like this an unspeakable tragedy with no regard to policy changes of any sort of gun background enforcement activism and I say no to that because this is the speakable tragedy it deserves to be talked about we should be talking about it because it keeps happening and this is not okay and America needs to wake up I will never get this innocence back I have never seen that many or heard that many gunshots I have never seen people run so fast with nowhere to go I have never feared for my life as much as I did yesterday I've never begged for the police to show up so fast I have never heard my hands over my head for that long but most importantly I've never left my favorite store all because I know it's what the score that I would hopefully make it out and I finally did as I was a squirted out I saw the aftermath of a mass murder that should have never occurred I even walked by this guy when I was being escorted out slang in a pool of blood separated from me only by a menu of a man who assumed was a Deadman in my heart sink for this man because I thought he was one of the many lives tragically taken from us by the shooter only to find out 3 hours Upon returning home that day that that was the shooter that I saw laying down on the floor may God forgive me for what I had as compassion for this body I saw laying there turned into a rage of hatred I have a million things to say but the biggest thing I'm going to say is fuck you to the system to this devil of a man and I'm talking about Abbott not the shooter but yeah him too we can't keep letting this happen and we deserve to be heard,#allenpremiumoutlets #allentx #allenshooting #prayforus #guncontrol #dobetter do you forgive me for shaking I am a 20 year old pre-law major and manager for the Allen Outlets Premium Mall in Texas and yesterday what started out as a normal working day did not end as a normal working day and I was a first-hand witness to the system of the Texas government that has failed us it was an AR-15 which in Texas if you didn't know you do not need permit for you do not need registration for you do not need a waiting period for it and you are allowed to openly carry it and it is also a semi-automatic gun that is not need to be reloaded between shots yesterday I was at the hands of the lack of gun control which has left me traumatized forever and it was the shooter and others like him that left and the sad thing is my trauma dumpling information about the harsh reality of mass shootings that have become so prevalent today Society doesn't even matter not to news reporter not to politicians and and they want to act all hush hush by continuing to call situations like this an unspeakable tragedy with no regard to policy changes of any sort of gun background enforcement activism and I say no to that because this is the speakable tragedy it deserves to be talked about we should be talking about it because it keeps happening and this is not okay and America needs to wake up I will never get this innocence back I have never seen that many or heard that many gunshots I have never seen people run so fast with nowhere to go I have never feared for my life as much as I did yesterday I've never begged for the police to show up so fast I have never heard my hands over my head for that long but most importantly I've never left my favorite store all because I know it's what the score that I would hopefully make it out and I finally did as I was a squirted out I saw the aftermath of a mass murder that should have never occurred I even walked by this guy when I was being escorted out slang in a pool of blood separated from me only by a menu of a man who assumed was a Deadman in my heart sink for this man because I thought he was one of the many lives tragically taken from us by the shooter only to find out 3 hours Upon returning home that day that that was the shooter that I saw laying down on the floor may God forgive me for what I had as compassion for this body I saw laying there turned into a rage of hatred I have a million things to say but the biggest thing I'm going to say is fuck you to the system to this devil of a man and I'm talking about Abbott not the shooter but yeah him too we can't keep letting this happen and we deserve to be heard,in favor of gun regulation,"[0.30344530940055847, 0.404387503862381, 0.29216718673706055]"
2097,https://www.tiktok.com/@the.tenth.man/video/7151068313685364014,1664987863,Replying to @nicolaschen47 #greenscreen Misleading data are why we have so many school shootings #conservatism #radicalleft #thinkoutsidethebox #nra #guncontrol #momsdemandaction #fakenews #canadacrime,care to explain why the US is the highest in school shootings the person asks I'm more than happy to the main problem we have is that fascist billionaire who wants to be president again so that he can be America's dictator of course I'm talking about Michael Bloomberg behind me you'll see Bloomberg's map of all the school shootings in America in 2022 it's on his United Nations approved website every town against gun violence let's just take a look at these so-called school shootings just looking at the data what are the gray dots represents a kid taking a BB gun to school and shooting a classmate so nobody was hurt all the gray dots represent drive by his or things like that but it didn't hit anything a school shooting the blue dots are injuries by gunfire such as this one in Buffalo New York that's where the SRO school resource officer was running to help a kid who had been stabbed in the SRO got shot again not what we're really talking about so let's look at the desks maybe we'll find something in there this one in La is a principal committing suicide in his office here in Michigan student commits suicide he was probably bullied by white supremacists to Bloomberg and the United Nations all of these are school shootings this one in Florida and this one in Colorado these are two other people who broke school shoes from doing so these government employees figured that Bloomberg in the United States what transpired so there you go,Replying to @nicolaschen47 #greenscreen Misleading data are why we have so many school shootings #conservatism #radicalleft #thinkoutsidethebox #nra #guncontrol #momsdemandaction #fakenews #canadacrime care to explain why the US is the highest in school shootings the person asks I'm more than happy to the main problem we have is that fascist billionaire who wants to be president again so that he can be America's dictator of course I'm talking about Michael Bloomberg behind me you'll see Bloomberg's map of all the school shootings in America in 2022 it's on his United Nations approved website every town against gun violence let's just take a look at these so-called school shootings just looking at the data what are the gray dots represents a kid taking a BB gun to school and shooting a classmate so nobody was hurt all the gray dots represent drive by his or things like that but it didn't hit anything a school shooting the blue dots are injuries by gunfire such as this one in Buffalo New York that's where the SRO school resource officer was running to help a kid who had been stabbed in the SRO got shot again not what we're really talking about so let's look at the desks maybe we'll find something in there this one in La is a principal committing suicide in his office here in Michigan student commits suicide he was probably bullied by white supremacists to Bloomberg and the United Nations all of these are school shootings this one in Florida and this one in Colorado these are two other people who broke school shoes from doing so these government employees figured that Bloomberg in the United States what transpired so there you go,opposed to gun regulation,"[0.9120078682899475, 0.03767792880535126, 0.050314199179410934]"
